time,seconds_elapsed,z,y,x
1768578434419901200,0.146901123046875,-0.0036988545179367062,-0.10275281072705983,0.15172566208019853
1768578434429874000,0.1568740234375,0.05902794302999973,-0.07831599634587764,0.12460267735496162
1768578434439848000,0.166847900390625,-0.03602700667083263,-0.038299627777934074,0.117555973713845
1768578434449821000,0.176821044921875,-0.05008242003023624,0.030372341910004614,0.08835486754029989
1768578434459795000,0.186794921875,-0.04240764761865139,-0.006044248600304126,-0.06932049672454595
1768578434469768000,0.196767822265625,0.09756488669514655,-0.21504121930152176,-0.28004823674112556
1768578434479741200,0.2067412109375,0.1663824023336172,-0.4310381318926811,-0.46148682697452603
1768578434489715200,0.216715087890625,0.14155717315673827,-0.43446810634136196,-0.850507991066575
1768578434499688000,0.22668798828125,0.15010171414017676,-0.32954964201301334,-2.4951029977977273
1768578434509661000,0.236660888671875,-0.6337777957648039,-1.0624725794017313,-2.6490260237917305
1768578434519635000,0.246635009765625,-1.511846578451991,-1.2683873661786318,-1.569514631305635
1768578434529608000,0.25660791015625,-0.9441659334510564,-0.7689768320664763,-0.4297015495266765
1768578434539581200,0.266581298828125,0.010068389549851417,-0.10642623854279518,0.00042538580521941184
1768578434549555000,0.276554931640625,0.08205050669908523,0.35607875249832865,0.18388218399323522
1768578434559528200,0.286528076171875,0.1557511182039976,0.2848158895343542,0.30395730092115697
1768578434569502200,0.296502197265625,0.1922977648347616,-0.0602186141192913,0.2257807861112058
1768578434579475000,0.306474853515625,0.32638767085075376,-0.1939145523816347,0.16168810703754424
1768578434589448000,0.316447998046875,0.31245149995684623,-0.07732727756947279,0.19920812874510882
1768578434599422000,0.326421875,0.30630583680868145,0.12745996648222208,0.1086825661022216
1768578434609395000,0.33639501953125,0.5555559074431657,0.28956951380223034,-0.09421075396165252
1768578434619368200,0.3463681640625,0.52626726911664,0.2715329218521714,-0.23607202463150023
1768578434629342000,0.356342041015625,0.23861118772029874,0.1887622841849923,-0.21546996610760688
1768578434639315200,0.366315185546875,0.057626844060420984,0.13490677535682916,-0.1482529444683343
1768578434649288000,0.376287841796875,0.09812836579680442,0.09651128598898649,-0.15611169514469803
1768578434659262000,0.386261962890625,-0.02760579980611801,-0.02880962263792753,-0.20841171815916895
1768578434669235000,0.39623486328125,-0.2937427078336477,-0.34604952591508625,-0.14916574846431613
1768578434679209000,0.406208984375,-0.2961258035778999,-0.7362193485856056,-0.0557090277403593
1768578434689182000,0.416181884765625,0.02117839710712433,-0.9563207738861441,-0.030315570221468805
1768578434699155200,0.4261552734375,0.14259236142337323,-0.7521820568710565,-0.04110219104327261
1768578434709129200,0.436129150390625,0.09092997872531414,-0.2541702836409211,-0.003463219131156802
1768578434719102200,0.446102294921875,-0.004012158250808716,-0.07894523416012525,0.03727196523062885
1768578434729075000,0.456074951171875,-0.10797288346290587,-0.1170697976320982,0.021238383666053413
1768578434739049000,0.466049072265625,-0.13351532099843025,0.010347206491231917,-0.05094458981752396
1768578434749022000,0.47602197265625,-0.22317922531068324,0.2555930099204182,-0.12004797319266944
1768578434758995000,0.485994873046875,-0.2907213141858578,0.33871348393857476,-0.1743012856993824
1768578434768969000,0.495968994140625,-0.24573124885857103,0.12308803500831127,-0.23519491300340742
1768578434778942200,0.505942138671875,-0.2313981876015663,-0.18469108922332525,-0.2702492387171835
1768578434788916200,0.515916259765625,-0.29861586682796476,-0.3559279458507895,-0.2561307335263118
1768578434798889000,0.525888916015625,-0.03291793473958969,-0.35886195347607136,-0.2708713892035186
1768578434808862000,0.535862060546875,0.33959845007956024,-0.22542262032330035,-0.18346673506014047
1768578434818836000,0.5458359375,0.6238502759903669,-0.17305179709494112,-0.08700235695280134
1768578434828809000,0.55580908203125,0.5268874468415975,-0.21922785733640193,0.047505427415389566
1768578434838782000,0.565781982421875,0.23073884690999982,-0.11505699650496244,0.13498707405142485
1768578434848756000,0.575755859375,-0.006491700106859207,0.08184884664714336,0.14868804794996976
1768578434858729200,0.585729248046875,-0.05564940650761127,0.5825847841441631,0.2688646342246793
1768578434868703200,0.595703125,-0.3393652258455753,0.827284936389327,-0.3206011964038014
1768578434878676000,0.605676025390625,-0.6791799490243197,0.2868459340572357,-0.9442517851036042
1768578434888649000,0.61564892578125,-0.49148412502706046,-0.20753332788944243,-0.3620306466400623
1768578434898622000,0.6256220703125,-0.7120616434067487,-0.37000060260593887,-0.09823758919178507
1768578434908595000,0.635594970703125,-0.5971966623425483,-0.24462737926989792,-0.2812145223078318
1768578434918568000,0.64556787109375,0.05159750076830387,-0.2675026434227824,-0.3132822882251814
1768578434928542000,0.6555419921875,0.5271574959546327,-0.3007803513854742,-0.18148197271740063
1768578434938515000,0.665514892578125,0.8979670768558978,-0.11297025335878133,-0.0316701449018903
1768578434948488000,0.675488037109375,1.108667344343662,0.13636924912482498,0.14068304807017556
1768578434958462000,0.6854619140625,0.9382698611497878,0.31937428495734926,0.2350423162575811
1768578434968435000,0.69543505859375,0.5514484721243381,0.2819838809788227,0.22257230892609803
1768578434978409000,0.705408935546875,0.2752174555838108,0.11105915904045105,0.15533992532091215
1768578434988382000,0.7153818359375,0.10458791719973087,0.046772564829885954,0.02638009393606335
