time,seconds_elapsed,z,y,x
1761585608136883700,0.0668837890625,0.0012985573848709464,0.07513496279716492,-0.010157030075788498
1761585608146857700,0.076857666015625,0.0029766152147203684,0.10554666817188263,0.09029607474803925
1761585608156831700,0.086831787109375,0.007522897329181433,0.11168418824672699,0.17340481281280518
1761585608166804700,0.0968046875,0.02021019719541073,0.09503942728042603,0.2172585427761078
1761585608176778800,0.10677880859375,0.039680033922195435,0.06762724369764328,0.23629802465438843
1761585608186752800,0.116752685546875,0.05096491426229477,0.028145086020231247,0.23251420259475708
1761585608196726800,0.126726806640625,0.05670029670000076,-0.03291746973991394,0.20058663189411163
1761585608206699800,0.13669970703125,0.058516837656497955,-0.07426304370164871,0.15665672719478607
1761585608216673800,0.146673828125,0.05699191242456436,-0.08086475729942322,0.12646819651126862
1761585608226647800,0.156647705078125,0.05217345431447029,-0.0731932520866394,0.11283840239048004
1761585608236621800,0.166621826171875,0.04408969730138779,-0.05667952448129654,0.10871715843677521
1761585608246594800,0.1765947265625,0.032773394137620926,-0.02983725816011429,0.10924206674098969
1761585608256568800,0.18656884765625,0.027828700840473175,0.006852047052234411,0.10509072989225388
1761585608266542800,0.19654296875,0.020115654915571213,0.02810806781053543,0.08475643396377563
1761585608276515800,0.206515869140625,0.023741282522678375,0.02303927205502987,0.05151538923382759
1761585608286489600,0.216489501953125,0.025481924414634705,0.025121331214904785,0.011695804074406624
1761585608296463600,0.226463623046875,0.02690272033214569,0.022522352635860443,-0.026340261101722717
1761585608306437600,0.236437744140625,0.028835110366344452,0.01360209472477436,-0.04313815012574196
1761585608316411000,0.246410888671875,0.028729915618896484,0.01173495315015316,-0.040341030806303024
1761585608326385000,0.256385009765625,0.025437716394662857,0.003862382611259818,-0.03176005929708481
1761585608336359000,0.26635888671875,0.032345421612262726,-0.012182364240288734,-0.0178208090364933
1761585608346332000,0.276331787109375,0.03917696326971054,-0.03694763034582138,0.006028064992278814
1761585608356306000,0.286305908203125,0.04782184958457947,-0.05049646273255348,0.03383226692676544
1761585608366280000,0.296280029296875,0.044862281531095505,-0.05445338785648346,0.07099348306655884
1761585608376254000,0.30625390625,0.044912081211805344,-0.05433541163802147,0.08169832825660706
1761585608386227000,0.31622705078125,0.03406582400202751,-0.06429456919431686,0.06109904125332832
1761585608396201000,0.326200927734375,0.01666899211704731,-0.0554635263979435,0.0333331897854805
1761585608406175000,0.336175048828125,0.001261539408005774,-0.02883084863424301,0.006868558935821056
1761585608416147700,0.346147705078125,-0.0013888385146856308,-0.025432655587792397,-0.013220463879406452
1761585608426121700,0.356121826171875,0.007702394388616085,-0.05489787086844444,-0.019245333969593048
1761585608436095700,0.366095703125,0.010803112760186195,-0.08070283383131027,-0.013194898143410683
1761585608446069800,0.37606982421875,0.01119299978017807,-0.07806763797998428,-0.006773750297725201
1761585608456042800,0.386042724609375,0.016149675473570824,-0.044913943856954575,0.00606481684371829
1761585608466016800,0.396016845703125,0.022338062524795532,-0.009884854778647423,0.01846316270530224
1761585608475990800,0.40599072265625,0.026033997535705566,0.006646451074630022,0.03483308106660843
1761585608485963800,0.4159638671875,0.02474023401737213,0.008420648984611034,0.04833770543336868
1761585608495937800,0.425937744140625,0.009968211874365807,0.029230855405330658,0.05794106423854828
1761585608505911600,0.43591162109375,-0.003566771512851119,0.04173892363905907,0.06638088822364807
1761585608515885600,0.445885498046875,-0.007661115378141403,0.01973881758749485,0.05122137442231178
1761585608525858300,0.4558583984375,-0.012521917000412941,-0.019521502777934074,0.028858812525868416
1761585608535832300,0.465832275390625,-0.02233113907277584,-0.05434872582554817,0.024160197004675865
1761585608545806300,0.475806396484375,-0.0401865690946579,-0.07518556714057922,0.021472269669175148
1761585608555779600,0.485779541015625,-0.04760986194014549,-0.06934232264757156,0.037032585591077805
1761585608565753300,0.49575341796875,-0.03179521486163139,-0.042755454778671265,0.054778825491666794
1761585608575727400,0.505727294921875,-0.011949337087571621,-0.03568555787205696,0.05466031655669212
1761585608585701400,0.515701416015625,0.00538571085780859,-0.05136625096201897,0.03626426309347153
1761585608595674600,0.525674560546875,0.010808705352246761,-0.04313974827528,0.02375912480056286
1761585608605648600,0.535648681640625,0.011718708090484142,-0.023197464644908905,0.009427590295672417
1761585608615622400,0.545622314453125,0.01363218855112791,-0.00714632635936141,-0.007791077718138695
1761585608625595600,0.555595703125,0.012762666679918766,0.005834453273564577,-0.007565508130937815
1761585608635569700,0.565569580078125,0.0019659455865621567,0.0068022459745407104,-0.007066431455314159
1761585608645543700,0.575543701171875,0.0010434264549985528,0.01594274677336216,-0.0017185378819704056
1761585608655517700,0.585517578125,0.0017065536230802536,0.020674385130405426,-0.00005459480235003866
1761585608665490400,0.595490478515625,0.01073946338146925,0.01158554945141077,0.003721501212567091
1761585608675464400,0.60546435546875,0.01571344956755638,0.026931749656796455,0.019474631175398827
1761585608685438500,0.6154384765625,0.008069378323853016,-0.0036669063847512007,0.02528058923780918
1761585608695411500,0.625411376953125,0.0018788601737469435,-0.034743864089250565,0.00929176900535822
1761585608705385500,0.635385498046875,-0.01167742908000946,-0.011111507192254066,0.009415606036782265
1761585608715359500,0.645359375,-0.027659857645630836,0.03936045616865158,0.020537232980132103
1761585608725333500,0.65533349609375,-0.0249016210436821,0.054960187524557114,0.01678643748164177
1761585608735306500,0.665306396484375,-0.01727752387523651,0.03291560709476471,-0.019642144441604614
1761585608745280500,0.675280517578125,-0.020861605182290077,0.004817392211407423,-0.06277976185083389
1761585608755254500,0.685254638671875,-0.027580760419368744,-0.013969345018267632,-0.09850606322288513
1761585608765227500,0.6952275390625,-0.023379623889923096,-0.02797224558889866,-0.12092828750610352
1761585608775201500,0.705201416015625,-0.008245945908129215,-0.035406991839408875,-0.1269872486591339
1761585608785175600,0.715175537109375,0.009457151405513287,-0.035119105130434036,-0.10703910142183304
1761585608795149600,0.725149658203125,0.022766299545764923,-0.0299104955047369,-0.07464414089918137
1761585608805122300,0.735122314453125,0.024900022894144058,-0.012820989824831486,-0.044369060546159744
1761585608815096300,0.745096435546875,0.020168917253613472,0.00162399560213089,-0.021040037274360657
1761585608825070300,0.7550703125,0.015250325202941895,-0.00046631949953734875,-0.009946906939148903
1761585608835043300,0.765043212890625,0.011580489575862885,-0.018700983375310898,0.01085770782083273
1761585608845017300,0.775017333984375,0.009237706661224365,-0.037395574152469635,0.03604455292224884
1761585608854991400,0.784991455078125,-0.0006916229031048715,-0.04236743226647377,0.06126175820827484
1761585608864965400,0.79496533203125,-0.001612011343240738,-0.042386606335639954,0.08198967576026917
1761585608874938400,0.8049384765625,0.0065255435183644295,-0.035239480435848236,0.10107655078172684
1761585608884912400,0.814912353515625,0.009253153577446938,-0.032821595668792725,0.0975920706987381
1761585608894886400,0.824886474609375,0.013292369432747364,-0.0337744764983654,0.0844445750117302
1761585608904859600,0.834859619140625,0.010912302881479263,-0.025970879942178726,0.06019063666462898
1761585608914833700,0.844833740234375,-0.0017243968322873116,-0.006819023750722408,0.04073304682970047
1761585608924807400,0.854807373046875,-0.008069378323853016,0.004819788970053196,0.016774719581007957
1761585608934781400,0.864781494140625,-0.011687016114592552,0.0122481444850564,-0.006196909584105015
1761585608944754700,0.874754638671875,-0.011262508109211922,0.017547035589814186,-0.016643425449728966
1761585608954728700,0.884728759765625,-0.009228652343153954,0.02461346797645092,-0.031741682440042496
1761585608964702700,0.89470263671875,-0.016019979491829872,0.03129427134990692,-0.059479039162397385
1761585608974676700,0.9046767578125,-0.016753679141402245,0.029498504474759102,-0.0884435772895813
1761585608984649500,0.9146494140625,-0.016929714009165764,0.01727938838303089,-0.10518766939640045
1761585608994623500,0.92462353515625,-0.021769743412733078,0.02172686718404293,-0.09539230167865753
1761585609004597500,0.934597412109375,-0.01787673495709896,0.026318157091736794,-0.06933007389307022
