time,seconds_elapsed,z,y,x
1768580181351565000,0.12056494140625,0.0551198273897171,-0.28236690163612366,0.07436010986566544
1768580181361538000,0.1305380859375,0.04083143174648285,-0.23196445405483246,0.04918817803263664
1768580181371511300,0.14051123046875,0.02701873518526554,-0.1700582206249237,0.04013124108314514
1768580181381485300,0.1504853515625,0.004742457531392574,-0.11212409287691116,0.039258524775505066
1768580181391458300,0.160458251953125,-0.021873291581869125,-0.07997454702854156,0.057827018201351166
1768580181401431300,0.170431396484375,-0.06010403111577034,-0.09291325509548187,0.11283194273710251
1768580181411405000,0.180405029296875,-0.09742570668458939,-0.08583123981952667,0.18574072420597076
1768580181421378000,0.1903779296875,-0.15253183245658875,-0.014789020642638206,0.24045270681381226
1768580181431351300,0.200351318359375,-0.21583908796310425,0.02876264974474907,0.2607831358909607
1768580181441325300,0.2103251953125,-0.23189209401607513,0.057371921837329865,0.27808064222335815
1768580181451298300,0.22029833984375,-0.16611942648887634,0.124698705971241,0.1897939294576645
1768580181461271300,0.230271240234375,-0.006053603254258633,0.17606016993522644,0.040274471044540405
1768580181471245300,0.240245361328125,0.04298318177461624,0.19620032608509064,-0.20254163444042206
1768580181481218000,0.250218017578125,0.046792566776275635,0.20555494725704193,-0.3162194788455963
1768580181491191000,0.26019091796875,0.0541965588927269,0.2554802894592285,-0.3036026954650879
1768580181501165000,0.2701650390625,0.04144641011953354,0.21759362518787384,-0.22695904970169067
1768580181511138300,0.28013818359375,0.0019559012725949287,0.10873778164386749,-0.12552131712436676
1768580181521112300,0.2901123046875,-0.0493171401321888,0.0015998808667063713,0.044154535979032516
1768580181531085300,0.300085205078125,-0.10644031316041946,-0.04275001585483551,0.22968712449073792
1768580181541058300,0.310058349609375,-0.1585754156112671,-0.034475572407245636,0.38207241892814636
1768580181551032300,0.3200322265625,-0.19188794493675232,-0.042708124965429306,0.4352912902832031
1768580181561005000,0.330005126953125,-0.22654499113559723,-0.06447174400091171,0.41082268953323364
1768580181570978000,0.33997802734375,-0.24475345015525818,-0.12026717513799667,0.3377391993999481
1768580181580952000,0.3499521484375,-0.28279486298561096,-0.12254897505044937,0.27754509449005127
1768580181590925300,0.35992529296875,-0.2787402272224426,-0.11678162962198257,0.235885888338089
1768580181600898300,0.369898193359375,-0.28082120418548584,-0.24396567046642303,0.19009949266910553
1768580181610872300,0.379872314453125,-0.2731073498725891,-0.40246185660362244,0.16896198689937592
1768580181620845300,0.38984521484375,-0.2610466778278351,-0.4763038456439972,0.1693231165409088
1768580181630818000,0.399818115234375,-0.2452268898487091,-0.4821617901325226,0.19352363049983978
1768580181640792000,0.4097919921875,-0.23558810353279114,-0.4894580543041229,0.24486911296844482
1768580181650764800,0.419764892578125,-0.18556177616119385,-0.5002166032791138,0.3109287917613983
1768580181660737800,0.42973779296875,-0.07983136177062988,-0.5305553674697876,0.30817481875419617
1768580181670711800,0.4397119140625,-0.026231171563267708,-0.5480729341506958,0.22223685681819916
1768580181680684800,0.449684814453125,0.020858310163021088,-0.448242723941803,0.14083388447761536
1768580181690657500,0.459657470703125,0.03665092587471008,-0.2525499761104584,-0.02807042747735977
1768580181700631600,0.469631591796875,0.067589670419693,-0.20029263198375702,-0.09260494261980057
1768580181710604500,0.4796044921875,0.08733450621366501,-0.0190572589635849,-0.0901961475610733
1768580181720577800,0.489577880859375,0.024361401796340942,0.19939705729484558,-0.11098318547010422
1768580181730551800,0.4995517578125,-0.05553697422146797,0.3995073139667511,-0.11996668577194214
1768580181740524800,0.50952490234375,-0.09965596348047256,0.5478307604789734,-0.14642226696014404
1768580181750497800,0.519497802734375,-0.10280479490756989,0.6227933168411255,-0.19019775092601776
1768580181760471800,0.529471923828125,-0.09709018468856812,0.603783369064331,-0.22887536883354187
1768580181770444500,0.539444580078125,-0.07015243172645569,0.5217153429985046,-0.23751479387283325
1768580181780418600,0.54941845703125,-0.03522959724068642,0.41511961817741394,-0.20641998946666718
1768580181790391800,0.559391845703125,-0.026750601828098297,0.3138669729232788,-0.16227313876152039
