time,seconds_elapsed,z,y,x
1761585608138129700,0.068129638671875,-0.565673828125,-0.850677490234375,0.0658721923828125
1761585608148103700,0.078103759765625,-0.551605224609375,-0.848663330078125,0.0683441162109375
1761585608158077700,0.08807763671875,-0.552154541015625,-0.8387908935546875,0.0660858154296875
1761585608168050700,0.09805078125,-0.5576171875,-0.8385772705078125,0.060943603515625
1761585608178024700,0.108024658203125,-0.550506591796875,-0.838714599609375,0.05615234375
1761585608187998700,0.117998779296875,-0.5329132080078125,-0.8337860107421875,0.0544281005859375
1761585608197972700,0.12797265625,-0.5303192138671875,-0.830352783203125,0.0568695068359375
1761585608207945700,0.13794580078125,-0.53460693359375,-0.83599853515625,0.053802490234375
1761585608217919700,0.147919677734375,-0.5233001708984375,-0.840179443359375,0.049896240234375
1761585608227893800,0.157893798828125,-0.5153350830078125,-0.8384552001953125,0.0570068359375
1761585608237867800,0.16786767578125,-0.51690673828125,-0.8436126708984375,0.0580902099609375
1761585608247840800,0.1778408203125,-0.51025390625,-0.8438262939453125,0.0626678466796875
1761585608257814800,0.187814697265625,-0.499664306640625,-0.8392181396484375,0.0615692138671875
1761585608267788800,0.197788818359375,-0.4967193603515625,-0.8405303955078125,0.0617218017578125
1761585608277762000,0.207761962890625,-0.5023345947265625,-0.8431396484375,0.068115234375
1761585608287736000,0.217736083984375,-0.507171630859375,-0.8432464599609375,0.0694122314453125
1761585608297709800,0.227709716796875,-0.512115478515625,-0.8426055908203125,0.0665130615234375
1761585608307683800,0.237683837890625,-0.51947021484375,-0.8451690673828125,0.0640411376953125
1761585608317656800,0.24765673828125,-0.5179901123046875,-0.846588134765625,0.0587615966796875
1761585608327630800,0.257630859375,-0.5218353271484375,-0.8444671630859375,0.0549774169921875
1761585608337604900,0.26760498046875,-0.5289306640625,-0.84893798828125,0.0532684326171875
1761585608347577900,0.277577880859375,-0.5349273681640625,-0.8530120849609375,0.0587005615234375
1761585608357551900,0.2875517578125,-0.5363006591796875,-0.8541412353515625,0.060577392578125
1761585608367526000,0.29752587890625,-0.530670166015625,-0.85174560546875,0.056060791015625
1761585608377500000,0.3075,-0.5260162353515625,-0.8468170166015625,0.0524139404296875
1761585608387473000,0.317472900390625,-0.5321502685546875,-0.840606689453125,0.053131103515625
1761585608397447000,0.327447021484375,-0.5373382568359375,-0.8360443115234375,0.0569610595703125
1761585608407421000,0.3374208984375,-0.5266571044921875,-0.8327178955078125,0.055694580078125
1761585608417394000,0.347393798828125,-0.52545166015625,-0.835235595703125,0.052490234375
1761585608427368000,0.357367919921875,-0.529937744140625,-0.8400726318359375,0.05499267578125
1761585608437342000,0.367342041015625,-0.52899169921875,-0.8461456298828125,0.057037353515625
1761585608447316000,0.37731591796875,-0.534942626953125,-0.84490966796875,0.055267333984375
1761585608457288700,0.387288818359375,-0.5379180908203125,-0.846435546875,0.055694580078125
1761585608467262700,0.3972626953125,-0.5412139892578125,-0.848724365234375,0.058563232421875
1761585608477236700,0.40723681640625,-0.5444793701171875,-0.850189208984375,0.059539794921875
1761585608487209700,0.417209716796875,-0.5473785400390625,-0.8488311767578125,0.0601043701171875
1761585608497183700,0.427183837890625,-0.5430755615234375,-0.846710205078125,0.059173583984375
1761585608507157500,0.437157470703125,-0.53240966796875,-0.84246826171875,0.0624542236328125
1761585608517131500,0.447131591796875,-0.5308990478515625,-0.845733642578125,0.0654449462890625
1761585608527104300,0.457104248046875,-0.5394439697265625,-0.852813720703125,0.0643463134765625
1761585608537078300,0.467078369140625,-0.5338897705078125,-0.852386474609375,0.0598907470703125
1761585608547052300,0.47705224609375,-0.5252685546875,-0.84521484375,0.0531005859375
1761585608557025500,0.487025634765625,-0.52496337890625,-0.8419342041015625,0.0464324951171875
1761585608566999600,0.49699951171875,-0.5109405517578125,-0.8473358154296875,0.0364990234375
1761585608576973300,0.506973388671875,-0.505279541015625,-0.8511962890625,0.03692626953125
1761585608586947300,0.516947265625,-0.516845703125,-0.851593017578125,0.0405120849609375
1761585608596920600,0.526920654296875,-0.5133514404296875,-0.8510284423828125,0.0425567626953125
1761585608606894600,0.53689453125,-0.4996337890625,-0.8501434326171875,0.0496826171875
1761585608616868600,0.54686865234375,-0.5054168701171875,-0.849365234375,0.05780029296875
1761585608626841600,0.556841552734375,-0.50238037109375,-0.8487701416015625,0.0652008056640625
1761585608636815600,0.566815673828125,-0.4986572265625,-0.8460235595703125,0.06622314453125
1761585608646789600,0.57678955078125,-0.504486083984375,-0.8496856689453125,0.059844970703125
1761585608656763600,0.586763671875,-0.500946044921875,-0.8510894775390625,0.057769775390625
1761585608666736600,0.596736572265625,-0.515655517578125,-0.8535003662109375,0.0562896728515625
1761585608676710700,0.606710693359375,-0.5066375732421875,-0.856201171875,0.0571441650390625
1761585608686684700,0.6166845703125,-0.5030975341796875,-0.8518524169921875,0.06695556640625
1761585608696657400,0.626657470703125,-0.52496337890625,-0.85369873046875,0.0612030029296875
1761585608706631400,0.63663134765625,-0.516693115234375,-0.85162353515625,0.0481109619140625
1761585608716605400,0.64660546875,-0.50091552734375,-0.8467864990234375,0.038299560546875
1761585608726579500,0.656579345703125,-0.500274658203125,-0.8500213623046875,0.0410308837890625
1761585608736552400,0.666552490234375,-0.5171356201171875,-0.8519287109375,0.050537109375
1761585608746526500,0.6765263671875,-0.5289154052734375,-0.847015380859375,0.054534912109375
1761585608756500500,0.68650048828125,-0.5245208740234375,-0.83880615234375,0.0563201904296875
1761585608766473500,0.696473388671875,-0.5239715576171875,-0.8388671875,0.0570068359375
1761585608776447500,0.706447509765625,-0.5311737060546875,-0.84881591796875,0.057098388671875
1761585608786421500,0.71642138671875,-0.5312652587890625,-0.852386474609375,0.05816650390625
1761585608796395500,0.7263955078125,-0.5301055908203125,-0.8526153564453125,0.0558624267578125
1761585608806368500,0.736368408203125,-0.5310821533203125,-0.8507843017578125,0.049713134765625
1761585608816342500,0.746342529296875,-0.5312957763671875,-0.845947265625,0.04486083984375
1761585608826316500,0.756316650390625,-0.5354766845703125,-0.8449554443359375,0.043243408203125
1761585608836289300,0.766289306640625,-0.5377044677734375,-0.849517822265625,0.0484771728515625
1761585608846263300,0.77626318359375,-0.5345458984375,-0.8527374267578125,0.0566864013671875
