time,seconds_elapsed,z,y,x
1768578434419901200,0.146901123046875,0.578332781791687,-0.18979644775390625,-0.28934985399246216
1768578434429874000,0.1568740234375,0.6503002047538757,-0.2812665104866028,-0.2208704948425293
1768578434439848000,0.166847900390625,0.6807502508163452,-0.40233540534973145,-0.17216074466705322
1768578434449821000,0.176821044921875,0.6675106287002563,-0.5051463842391968,-0.1685028076171875
1768578434459795000,0.186794921875,0.6433291435241699,-0.5460770726203918,-0.2091578245162964
1768578434469768000,0.196767822265625,0.6206024885177612,-0.5116130709648132,-0.27852603793144226
1768578434479741200,0.2067412109375,0.5920355916023254,-0.4267018437385559,-0.374450147151947
1768578434489715200,0.216715087890625,0.3621492087841034,-0.1312832236289978,-0.4100763499736786
1768578434499688000,0.22668798828125,-0.026059530675411224,0.11944727599620819,-0.36393120884895325
1768578434509661000,0.236660888671875,-0.13142797350883484,0.08194346725940704,-0.2608655095100403
1768578434519635000,0.246635009765625,0.0404665507376194,-0.13757291436195374,-0.19442816078662872
1768578434529608000,0.25660791015625,0.20431877672672272,-0.15415602922439575,-0.12625329196453094
1768578434539581200,0.266581298828125,0.27961060404777527,-0.14336302876472473,-0.09443411231040955
1768578434549555000,0.276554931640625,0.29688501358032227,-0.10564453154802322,-0.11215232312679291
1768578434559528200,0.286528076171875,0.3372188210487366,-0.061475470662117004,-0.1387796700000763
1768578434569502200,0.296502197265625,0.4235464930534363,-0.023562917485833168,-0.15092997252941132
1768578434579475000,0.306474853515625,0.5130712985992432,-0.022034795954823494,-0.15898524224758148
1768578434589448000,0.316447998046875,0.5471316576004028,-0.07613355666399002,-0.14182138442993164
1768578434599422000,0.326421875,0.5134144425392151,-0.06375012546777725,-0.11694665253162384
1768578434609395000,0.33639501953125,0.4646364152431488,0.008078141137957573,-0.10103967040777206
1768578434619368200,0.3463681640625,0.43471020460128784,0.0467538982629776,-0.06479138135910034
1768578434629342000,0.356342041015625,0.4010434150695801,0.018687160685658455,-0.006912398152053356
1768578434639315200,0.366315185546875,0.34014278650283813,-0.004792065359652042,0.050348494201898575
1768578434649288000,0.376287841796875,0.2607194185256958,-0.04483376443386078,0.05222403258085251
1768578434659262000,0.386261962890625,0.20259511470794678,-0.1467026025056839,-0.01282208040356636
1768578434669235000,0.39623486328125,0.18452684581279755,-0.27463284134864807,-0.1354398876428604
1768578434679209000,0.406208984375,0.21869893372058868,-0.3492482006549835,-0.29566073417663574
1768578434689182000,0.416181884765625,0.29927992820739746,-0.37013906240463257,-0.49539676308631897
1768578434699155200,0.4261552734375,0.35471948981285095,-0.36622127890586853,-0.6670257449150085
1768578434709129200,0.436129150390625,0.3708122968673706,-0.37555623054504395,-0.7197230458259583
1768578434719102200,0.446102294921875,0.37970247864723206,-0.3843606412410736,-0.6803841590881348
1768578434729075000,0.456074951171875,0.37869736552238464,-0.33191755414009094,-0.5881924033164978
1768578434739049000,0.466049072265625,0.3709276020526886,-0.2298516482114792,-0.4671144485473633
1768578434749022000,0.47602197265625,0.35366150736808777,-0.12387079000473022,-0.3168596029281616
