time,roll,pitch,yaw,roll_deg,pitch_deg,yaw_deg
0.255135986328125,-1.6807314588927804,0.0908942064758217,0.00036448632735611565,-96.29881908942193,5.2078544132552596,0.020883528247729148
0.265109619140625,-1.6806099753818013,0.09059505402872195,0.0002759320531013431,-96.2918585969624,5.190714240605433,0.015809742075086678
0.275082763671875,-1.6807039009715528,0.09019863983174789,-1.221556475035317e-05,-96.29724013684343,5.168001380179752,-0.0006999003045640157
0.285056640625,-1.6811053620157421,0.08969810219519668,-0.0004555756870065181,-96.3202421603144,5.139322686117914,-0.026102564114246465
0.29503076171875,-1.6818923585372259,0.08919295679045527,-0.0009488379879890173,-96.3653337394869,5.110379986385804,-0.05436441215345539
0.305004638671875,-1.6827881158655056,0.08873854535297679,-0.0014628998940661216,-96.41665685386523,5.084344128855814,-0.08381798978012399
0.31497802734375,-1.6835212927975358,0.08833211344382642,-0.002073925916051302,-96.45866479770692,5.061057295802054,-0.11882720201254268
0.324951904296875,-1.6839969715378291,0.08808544720285258,-0.0026594278113599794,-96.48591918192983,5.046924361245895,-0.15237398951064046
0.33492578125,-1.6841913171138347,0.08803415156070342,-0.002967699329837439,-96.49705436320198,5.043985337443335,-0.17003664646348807
0.344899658203125,-1.6841643221114448,0.08803104261058818,-0.003234200029575446,-96.4955076634971,5.043807207723015,-0.18530601179575906
0.354873046875,-1.6840718823324552,0.08794004584940449,-0.003741722060066161,-96.49021125430187,5.038593477357829,-0.21438488215278695
0.364846923828125,-1.6840376949239886,0.0877935033840829,-0.004516915070564682,-96.48825246008424,5.030197212575461,-0.25880016996239275
0.374821044921875,-1.6840727071818358,0.0876055799901318,-0.00535167726633371,-96.49025851469011,5.019429995230288,-0.3066285206770314
0.3847939453125,-1.6841948069491959,0.08744192597084222,-0.005853242650989106,-96.49725431603937,5.0100533106246425,-0.3353661003676413
0.39476806640625,-1.6844290073323493,0.0872349587744569,-0.005970904771575831,-96.51067300955441,4.998194963774109,-0.34210764328582
0.404741943359375,-1.6848068837343086,0.0869905537631316,-0.005898530289115664,-96.53232373256428,4.984191588133322,-0.3379608908964088
0.414716064453125,-1.6853233213698957,0.0867776980967655,-0.005820725075586974,-96.56191342946512,4.9719958568050995,-0.3335029805371007
0.424688720703125,-1.6859281605531806,0.0867029544995239,-0.005548460887030917,-96.5965681619515,4.96771336413753,-0.3179033916202846
0.434662841796875,-1.6866272211188562,0.086809611399477,-0.00513973074964938,-96.63662138198873,4.973824354360792,-0.2944848797885202
0.444636474609375,-1.6871921381625379,0.08692379087274299,-0.004916784999402374,-96.6689887443667,4.98036635628596,-0.281711029238989
0.454609619140625,-1.6875595495076008,0.08704378535035061,-0.005099533914648513,-96.69003986378402,4.987241533417754,-0.29218177079318675
0.46458349609375,-1.6878796623523917,0.08722249482107428,-0.005628412683291982,-96.70838097875847,4.997480831849236,-0.3224842921105335
0.4745576171875,-1.688212357065,0.0875322823746944,-0.006403222767980276,-96.72744298165725,5.015230351217353,-0.36687763988734656
0.484531494140625,-1.6886856690963779,0.08792093248130133,-0.007201659493253676,-96.75456176344797,5.037498362033238,-0.41262469445375877
0.49450439453125,-1.6893238409954985,0.08824271689438233,-0.0076998856248949215,-96.79112631987142,5.055935250815875,-0.44117094903993154
0.504478271484375,-1.6899666627614625,0.08836777302874624,-0.008081013326305547,-96.8279572940403,5.0631004395171475,-0.46300795778628256
0.514452392578125,-1.6904558804775573,0.08828640607594118,-0.008587815607201208,-96.85598740443557,5.0584384565295775,-0.4920455895292076
0.52442529296875,-1.690786352052204,0.08816283993383202,-0.00902551315808246,-96.87492203091186,5.0513586380960085,-0.5171238118979159
0.5343994140625,-1.6909997177279212,0.08802326175003064,-0.009284988901624667,-96.88714698362342,5.043361397252088,-0.5319906768889033
0.544373291015625,-1.690992137529664,0.0879176660672948,-0.009393327407130525,-96.8867126702554,5.037311210296522,-0.5381980160131439
0.554347412109375,-1.6909514386699858,0.08781985336477487,-0.009332866350203799,-96.88438079736486,5.031706955259361,-0.5347338526263422
0.5643203125,-1.6909359150360301,0.08782616141478762,-0.009287560936563886,-96.88349135865649,5.03206837990205,-0.5321380436356807
0.57429443359375,-1.6909641535843232,0.08786638885848772,-0.009153428814168231,-96.88510930829325,5.034373242646665,-0.5244528391252775
0.584268310546875,-1.6909947912014462,0.08792475457487471,-0.00896091203913063,-96.88686471444875,5.037717351863898,-0.5134224404301535
0.59424169921875,-1.6910469504261822,0.08787746928335802,-0.008868869289473726,-96.88985321788878,5.035008104226946,-0.5081487793400337
0.604215576171875,-1.6912725679365521,0.08778859112776739,-0.008606161098531472,-96.90278014901723,5.029915761020695,-0.4930967087555256
0.614189453125,-1.6915665687508183,0.08774247210721615,-0.008579671558278991,-96.91962515484809,5.027273335787832,-0.4915789698978165
0.62416357421875,-1.691783343456732,0.0876897831926503,-0.008919784052799707,-96.93204543060214,5.024254483356084,-0.5110659803935199
0.63413671875,-1.6919592803447934,0.08778884694828146,-0.009099711609693981,-96.94212587174873,5.029930418456464,-0.5213750700216617
0.64411083984375,-1.6921803821728472,0.08812773836291911,-0.00881685013259066,-96.95479407333883,5.0493474662284195,-0.5051683011968051
0.65408447265625,-1.6923857934507092,0.08847038710693242,-0.008319302863573864,-96.96656327262471,5.068979793115841,-0.47666094257388253
0.664057373046875,-1.6922555733882065,0.08872443765566233,-0.00797081533114687,-96.95910221263539,5.083535817341048,-0.4566940777528873
0.674031494140625,-1.6917191160071838,0.08893583525839723,-0.007928290433654766,-96.92836546881414,5.095648007776941,-0.4542575806023633
0.684005615234375,-1.6908453436846598,0.08921324322949818,-0.008103476021963906,-96.87830200247816,5.111542313724312,-0.46429497544399345
0.6939794921875,-1.6897461820319992,0.0894395283944122,-0.00838204162545207,-96.8153246787781,5.124507498640307,-0.48025560884137997
0.703952392578125,-1.6885329229816337,0.08951676051060423,-0.008744634188383494,-96.7458100557361,5.1289325729409745,-0.5010306323801823
0.713926513671875,-1.6875308005759564,0.08943572759619324,-0.009138884142984164,-96.6883926713353,5.12428972894358,-0.523619490852025
0.723900634765625,-1.686820564236276,0.08922019674378674,-0.009442065386042505,-96.64769912661478,5.111940720745831,-0.5409904965067979
0.73387353515625,-1.6864061403868902,0.08898464499558018,-0.009575852629378616,-96.62395438911541,5.098444599716666,-0.5486559409026468
0.74384765625,-1.686197210867505,0.08879088382143199,-0.009546442327539437,-96.61198360943895,5.087342902204476,-0.546970854733056
0.753821533203125,-1.6861282953581918,0.08865144235908148,-0.009518211399079778,-96.6080350416123,5.0793534949226595,-0.5453533416805818
0.763795654296875,-1.6862720970069442,0.08852895318781984,-0.009670240558950495,-96.61627426917285,5.0723353823733115,-0.5540639709040935
0.7737685546875,-1.6866673725233248,0.08841663608375566,-0.010002949903300922,-96.63892188800631,5.065900086343303,-0.5731268121399378
0.78374267578125,-1.6873439156543233,0.08837892635240839,-0.010420939593012872,-96.67768495407108,5.0637394778905325,-0.5970758572404153
0.793716552734375,-1.6882203928444979,0.08836140473963947,-0.010859807566127722,-96.72790339790757,5.06273556342861,-0.6222211398633571
0.803689453125,-1.6892810201474446,0.08829287691588122,-0.011235010558396331,-96.78867286600277,5.0588092083480465,-0.6437186877810281
0.813663330078125,-1.6903345878773415,0.08816276934714692,-0.011540605573619793,-96.84903785035704,5.051354593776863,-0.6612279923935686
0.823637451171875,-1.6912804396498262,0.08802322777432117,-0.011884404844259804,-96.90323116496538,5.04335945058733,-0.6809262396009171
0.833611328125,-1.6919812663085145,0.08790919370076489,-0.012186647836015191,-96.94338557467847,5.0368257794518705,-0.6982434874159082
0.84358447265625,-1.6924735701315352,0.08791001362121122,-0.012308551101777386,-96.9715925059757,5.036872757432982,-0.7052280300529437
0.853558349609375,-1.69271216784026,0.08802418473844219,-0.012288580936730926,-96.98526314768714,5.04341428059261,-0.7040838238796018
0.863532470703125,-1.692768227275343,0.08818892722598713,-0.012207462112109109,-96.98847511671929,5.052853329835421,-0.6994360575897097
0.87350537109375,-1.6926368936139458,0.08834139826331731,-0.012052925110730214,-96.98095025221322,5.061589276772422,-0.6905817396320917
0.8834794921875,-1.6923622625726602,0.08847688718021207,-0.011831716035982723,-96.96521505262427,5.069352219881291,-0.6779073932590665
0.893453369140625,-1.6918701121504287,0.08868124453117679,-0.011574641078520088,-96.93701691054483,5.081061033604043,-0.6631780831779523
0.903427490234375,-1.691067558512181,0.08892133505616068,-0.011333831627242231,-96.89103397424037,5.0948172073867,-0.6493807179528699
0.913400634765625,-1.690077647325915,0.08914810063242871,-0.011193246898337894,-96.83431624117453,5.10780991784571,-0.6413258063226606
0.92337451171875,-1.6891279629659135,0.08939448753948374,-0.011020422900942732,-96.77990333547686,5.121926847747246,-0.6314237206733379
0.933348388671875,-1.688423718129201,0.08963823793658562,-0.010785095503928793,-96.73955307858935,5.135892716755821,-0.6179404540206396
0.943321533203125,-1.6879867929254484,0.08978122503210034,-0.010602928201766585,-96.71451910845144,5.144085273853649,-0.6075030364414608
0.95329541015625,-1.6877000852324195,0.08979872612419015,-0.010354584422355722,-96.69809196768695,5.145088012567265,-0.5932739860128903
0.96326953125,-1.6875502266198792,0.08983386655485495,-0.0098115629253498,-96.6895057016647,5.14710141093463,-0.5621611460495751
0.973243408203125,-1.6874883355229753,0.08990976575356116,-0.009206278031763231,-96.68595960302268,5.15145011468892,-0.5274808762440396
0.983216552734375,-1.6874132945588631,0.08995990597729793,-0.008743104735610742,-96.68166007248846,5.1543229378928785,-0.500943001191339
0.9931904296875,-1.6873416632691811,0.09000501467308966,-0.008322861772684802,-96.6775559019086,5.156907475781084,-0.47686485304560994
1.00316455078125,-1.6872566514230418,0.09004737288584425,-0.007882086521079098,-96.6726850819162,5.159334422599639,-0.4516102914147861
1.013137451171875,-1.687195244757756,0.09007751340753746,-0.007489346454882294,-96.66916673916135,5.161061347284983,-0.4291079431760207
1.023111572265625,-1.687169747789766,0.09010424683767115,-0.0073159859444644725,-96.66770587050515,5.162593060003552,-0.41917511759484577
1.03308544921875,-1.6870941561691615,0.09020823643053213,-0.007330159787398751,-96.66337478967795,5.16855122478777,-0.41998721897446123
1.0430595703125,-1.6868916992210197,0.09035670249825459,-0.007628268989921225,-96.65177486101632,5.17705770386917,-0.4370676181130097
1.053032470703125,-1.6866755357626564,0.09053407618029857,-0.00808927276248185,-96.63938960716716,5.187220467246985,-0.46348118862034243
1.063006591796875,-1.686712344029503,0.09078352149932935,-0.008231624243882716,-96.64149856550867,5.201512631246743,-0.4716373277120471
1.072980712890625,-1.6870332530420158,0.09103363660574354,-0.008041424953778896,-96.65988529753335,5.215843171236742,-0.46073971112271384
1.082953369140625,-1.6875553558415761,0.0911709200254406,-0.00757383720409666,-96.68979958442013,5.2237089317825065,-0.4339489065139021
1.09292724609375,-1.6881509848419267,0.09120440390814868,-0.007006673605052154,-96.72392661229581,5.225627416943391,-0.4014528259952019
1.1029013671875,-1.688740421691635,0.09117624706145518,-0.006446840534305151,-96.75769885607359,5.224014148463456,-0.36937675380954976
1.11287548828125,-1.6890546349280668,0.09116697190934707,-0.006021180721182522,-96.77570194838827,5.223482721393319,-0.34498824300929576
1.122848388671875,-1.6890659603375875,0.0911111240595123,-0.005919480399531278,-96.77635084655506,5.220282875302907,-0.33916124380355656
1.132822509765625,-1.6888476520211566,0.09098139456732564,-0.00615287626100885,-96.76384270139097,5.212849922922236,-0.35253384162204143
1.14279638671875,-1.6886200146954895,0.09081941669781203,-0.0066588658170054086,-96.7508000433706,5.203569274624585,-0.3815249076583427
1.152769287109375,-1.688596479999425,0.09072049813031004,-0.007121484934269726,-96.74945160461398,5.197901658191241,-0.4080310305996558
1.162743408203125,-1.6888411179744829,0.09069877493164702,-0.00735037399244674,-96.76346832809342,5.196657010590326,-0.42114540760992303
1.172717529296875,-1.6892713596747397,0.09078090655241976,-0.007348879418145809,-96.78811936168867,5.201362805825172,-0.421059774810311
1.18269140625,-1.6896941519244235,0.0909283306645745,-0.007302074916941241,-96.81234357320639,5.2098095852501025,-0.41837807442907426
1.19266455078125,-1.690055147291418,0.09109538851790669,-0.007251894667498956,-96.83302708415896,5.219381295180553,-0.41550295792111763
1.202638427734375,-1.6902309837941727,0.09131947738754406,-0.007231311779394597,-96.84310177365114,5.232220641646632,-0.41432364530254784
1.212612548828125,-1.6903628103855417,0.09143304460713352,-0.007559540434942185,-96.85065488096419,5.2387275640201425,-0.4331297619806779
1.222585693359375,-1.6910386112554199,0.09146485284492048,-0.0076334945838705225,-96.88937541859947,5.240550041799084,-0.43736702259175353
1.2325595703125,-1.6923584379478909,0.09172662499617441,-0.007036930814464897,-96.96499591776677,5.255548481259995,-0.40318643639439555
1.242533447265625,-1.6940786168651365,0.09209923124647425,-0.0060189521642859635,-97.06355490973233,5.2768972468223705,-0.3448605561047182
1.25250732421875,-1.6959524486206152,0.09244499507756589,-0.005140274660722721,-97.17091756083884,5.296708055052195,-0.29451604359745304
1.26248046875,-1.6978714401798392,0.09275186841143113,-0.004393488733971491,-97.2808676781036,5.314290601927783,-0.25172836179484176
1.27245458984375,-1.6996413802375951,0.09312914850983627,-0.003621617393220751,-97.38227777340417,5.335907159260678,-0.2075033916427201
1.282428466796875,-1.7012997036697362,0.09331982280894034,-0.0031651297943686867,-97.4772927071335,5.346831991860957,-0.18134857882843586
1.292401611328125,-1.7031827682204577,0.09345291941579405,-0.0027667143164793358,-97.58518435844054,5.354457865701185,-0.1585210534526883
1.30237548828125,-1.7052392873723097,0.09361948062831307,-0.0021310749727692017,-97.70301422632949,5.364001120209108,-0.1221016017656321
1.312349609375,-1.7070671727144275,0.09381065547115874,-0.0013878250721153218,-97.80774434186667,5.3749546318532415,-0.07951651933464705
1.322323486328125,-1.7087351505440607,0.09410467472212945,-0.00036364333227473553,-97.90331243182602,5.3918006940294605,-0.02083522818741578
1.332296630859375,-1.7102367294836323,0.09461476530564922,0.001120440905909019,-97.98934656766922,5.421026731634509,0.06419653510240136
1.3422705078125,-1.7114560705121777,0.09533328679492033,0.002970123430389451,-98.059209662392,5.462194980459198,0.1701755371942337
1.35224462890625,-1.7121256150561268,0.09595837872096702,0.004711470374125275,-98.0975717389563,5.4980101096293765,0.26994736773830125
1.362217529296875,-1.7128328386556257,0.09623893211060694,0.0054333796475028685,-98.13809266637963,5.514084634783834,0.3113097222941933
1.372191650390625,-1.7141463000021886,0.09646800547470678,0.006089792045955599,-98.21334845809126,5.527209571745618,0.3489193823455945
1.38216552734375,-1.71612062605816,0.09711797145102796,0.007712486622630607,-98.32646900848114,5.564449879015922,0.4418929330278402
1.3921396484375,-1.718200520346784,0.09818251531660731,0.010441299955917383,-98.44563817305266,5.62544374962016,0.5982424201041986
1.4021123046875,-1.7198309620071603,0.09945171508256473,0.01344193633458002,-98.53905559893452,5.698163539568513,0.7701662204549868
1.41208642578125,-1.7205002921767214,0.10065801439841562,0.015448521980673683,-98.57740539275115,5.767279399196287,0.8851351092076851
1.422060302734375,-1.7203333139737584,0.10179588796445684,0.01673882487728837,-98.56783824645069,5.832474752149949,0.9590640194772118
1.432033447265625,-1.7195375913955981,0.10248213802352213,0.018203549413554822,-98.52224670105883,5.871793984224994,1.0429865535545362
1.44200830078125,-1.7182442984982924,0.10252276441405793,0.019571702745799745,-98.44814647636898,5.8741217049395456,1.1213759652189301
1.451982177734375,-1.716655851510192,0.10215614001818737,0.020602567883238766,-98.35713516797054,5.853115674389629,1.1804401868413594
1.461956298828125,-1.7149063565311768,0.10163774833816429,0.021472136438957436,-98.25689648939365,5.82341401898961,1.2302627950813259
1.471928955078125,-1.7128847147849207,0.10109404229504895,0.022094709407057364,-98.14106494964571,5.792261957423344,1.2659335985923845
1.481903076171875,-1.7106730490819815,0.10055866253775965,0.022241964049171378,-98.01434583917346,5.761586956893928,1.274370668099227
1.491876953125,-1.7082640831729028,0.09994845647743768,0.02165968690659118,-97.87632225959236,5.726624725004174,1.2410086453224445
1.50185009765625,-1.7054348585474726,0.09933740665064215,0.020523924046782174,-97.71421962926073,5.691614148856591,1.1759342269276798
1.511823974609375,-1.7023995012690634,0.09886807410097799,0.018985614378585126,-97.54030646789356,5.66472337457272,1.0877955753558188
1.521798095703125,-1.6994174621556508,0.09855250739287935,0.017280943110716065,-97.3694482123521,5.646642734043831,0.9901251062497066
1.53177197265625,-1.6968381770381584,0.09839883565162354,0.015352287322243054,-97.22166606095887,5.637837991839446,0.879621269436727
1.5417451171875,-1.6949199357808962,0.09845838799658217,0.013257718761582644,-97.11175893282987,5.641250089865683,0.759611331010094
1.551718994140625,-1.6937117344264716,0.09871824670171597,0.011296583631245713,-97.04253409441937,5.656138896939584,0.6472465649869492
1.561693115234375,-1.693149300203648,0.09916172715810605,0.009867943555937893,-97.01030898719785,5.681548455387271,0.565391518228559
1.571666015625,-1.692892478856931,0.09957984599479242,0.008927450997659197,-96.9955942079421,5.70550490006432,0.5115052639757282
1.58164013671875,-1.6928798388370259,0.09976464620167355,0.008423554467294727,-96.99486998814857,5.716093171971754,0.4826341194745583
1.591614013671875,-1.6930598863587711,0.0997000065157138,0.008340878081874881,-97.00518595125637,5.712389590777208,0.47789711152460423
1.601588134765625,-1.693281354698034,0.0995350284682622,0.00869825652281075,-97.01787515239191,5.702937044945924,0.49837338787919483
1.61156103515625,-1.6935085588662793,0.09925773848522514,0.009453638333676458,-97.03089299232013,5.687049499216645,0.5416535775627493
1.62153515625,-1.6934420397549685,0.09883325369158236,0.01034891590409011,-97.02708172798506,5.662728312073432,0.592949203840178
1.631509033203125,-1.6927013932440254,0.09823435719452026,0.011100602392201576,-96.98464580879693,5.628414070426604,0.6360176671259757
1.641482177734375,-1.6913900600053917,0.09752197473732409,0.011520688626675574,-96.909511948688,5.587597562230106,0.6600868353928788
1.6514560546875,-1.6898666202223018,0.09678296165933992,0.011692355101898833,-96.82222527877462,5.54525523185664,0.6699225999070587
1.66143017578125,-1.6884352485629313,0.09613905303804621,0.011976256542705841,-96.74021372377806,5.508361985464423,0.6861889542629834
1.671404052734375,-1.6871403129216729,0.09551219814857499,0.01249862446896594,-96.66601937679289,5.472445845930582,0.7161184317906881
1.681377197265625,-1.686178260560208,0.09484703120723409,0.013123196227302234,-96.61089783681035,5.434334587520123,0.7519037575464226
1.69135107421875,-1.6857515264548886,0.09425523744768712,0.013976254613684468,-96.58644777360126,5.400427302755901,0.8007804027643649
1.7013251953125,-1.6860427148038173,0.09374510189128263,0.01462542557537558,-96.60313163703826,5.371198688394366,0.8379751590517144
1.71129931640625,-1.6879112341885014,0.09299995582433607,0.014216876395411937,-96.71018991171904,5.328504963637555,0.814567015316267
1.721272216796875,-1.6920679149327567,0.09220979556892309,0.014281280089822919,-96.94835017514816,5.283232115863412,0.8182570751910665
1.73124609375,-1.6979159953420149,0.0920313939120946,0.015439690510514279,-97.28342050085179,5.273010453868999,0.8846291032406556
1.74122021484375,-1.7040278726423934,0.09246318657648861,0.01617089069849506,-97.63360527506529,5.297750351163485,0.9265237879911268
1.75119287109375,-1.7099008235888324,0.09300938372519257,0.015492321614871253,-97.97010057758362,5.329045142566301,0.8876446433914228
1.7611669921875,-1.7156256992959105,0.0936028843944309,0.013846579394213653,-98.29811179383616,5.363050226051847,0.7933505599812545
1.77114111328125,-1.721304594311866,0.09419417694970704,0.01163908427428089,-98.6234885105483,5.3969287939266755,0.6668704063133817
1.781114013671875,-1.7267177260143487,0.09465515865826594,0.009102510141898964,-98.93363811104902,5.42334110025983,0.5215354141058387
1.791087890625,-1.731627031637452,0.09502894008177566,0.006091702741290459,-99.21492060359267,5.44475719828733,0.3490288571242173
1.80106201171875,-1.7359766457691352,0.0953536959044636,0.0024424725307458815,-99.4641351358486,5.463364336299647,0.13994336758837622
1.8110361328125,-1.7397357794378414,0.09575269920723509,-0.001392115650491854,-99.67951762969098,5.486225541560234,-0.07976235136729244
1.821009033203125,-1.7428773013810648,0.09632236234405998,-0.0050069325877962765,-99.85951357828542,5.518864835044484,-0.28687610558724214
1.830983154296875,-1.7453920393943994,0.09684765646820148,-0.008333234788136917,-100.00359745303061,5.548961971360813,-0.4774591830518401
1.84095703125,-1.747321998214363,0.09685384063888822,-0.01153616151101208,-100.11417594804857,5.549316298240951,-0.6609733663622547
1.850929931640625,-1.748966646976818,0.09631951048489179,-0.014486509629943689,-100.20840738091864,5.518701435550381,-0.8300158616713974
1.860904052734375,-1.7504888544474073,0.09569816768858912,-0.01704365677180993,-100.29562344452671,5.483101115691381,-0.9765296004942742
1.870878173828125,-1.7518557809862105,0.09528733599980178,-0.018916536420117716,-100.37394256610456,5.4595621938336345,-1.0838376998782562
1.88085205078125,-1.7530997307834755,0.09514658974245026,-0.020270057315989867,-100.44521563941399,5.451498027305131,-1.1613887346944967
1.8908251953125,-1.7543052888193282,0.09508982022717812,-0.0214021447783314,-100.51428902682643,5.448245373675033,-1.226252568326342
1.900798828125,-1.7557276939704294,0.09498427750586608,-0.02219255931088204,-100.5957868387422,5.442198221185528,-1.2715399851072995
1.91077294921875,-1.7575247811710357,0.09468790598683606,-0.022699185446532356,-100.69875235075392,5.425217383977227,-1.300567524471085
1.92074609375,-1.7594748145661199,0.09419947036452646,-0.022886009906964315,-100.81048103420181,5.39723208425504,-1.311271777563645
1.93072021484375,-1.7614592559952187,0.0937706686339836,-0.023340855618331286,-100.92418115278008,5.372663554847029,-1.3373325171545982
1.940694091796875,-1.7633947980550864,0.09359703992478652,-0.02430264227139122,-101.03507954388056,5.362715362607732,-1.3924388331669455
1.95066796875,-1.7652011094029143,0.09372735357928727,-0.025458102500283717,-101.13857356059769,5.370181785023551,-1.4586418276777056
1.96064111328125,-1.7667817201212486,0.09423109399395874,-0.026364470597657765,-101.22913588381138,5.399043984754396,-1.510572894342541
1.970615234375,-1.7681030579140884,0.09518715680938424,-0.026894333179821435,-101.30484296265223,5.453822349027671,-1.540931784022423
1.980589111328125,-1.7694163239503171,0.09679797602356036,-0.027983277046572642,-101.38008756390602,5.5461154915585436,-1.6033236717139236
1.990563232421875,-1.7706389786406884,0.09909264054534914,-0.030585409399738417,-101.45014051746617,5.677590084055446,-1.752414873284768
2.0005361328125,-1.771625213248221,0.10182480877044482,-0.03455125286316583,-101.50664759808753,5.834131792273178,-1.9796409659487035
2.01051025390625,-1.7724677690974813,0.10476056790708073,-0.039518862286664166,-101.55492249225419,6.002338400469386,-2.2642640201845743
2.020484130859375,-1.7736135926382595,0.1079058542620026,-0.04539207689808414,-101.62057334520752,6.182550033966495,-2.6007744295935065
2.030457275390625,-1.7757257849132497,0.11151887143186154,-0.052334650721376746,-101.7415930480846,6.389560669107714,-2.998554608626177
2.04043115234375,-1.7795322014810862,0.11568161633705808,-0.06155225588769942,-101.9596846524903,6.628068383365061,-3.526684481874449
2.0504052734375,-1.7851933098092299,0.11974644875006576,-0.07411166992712158,-102.28404226705929,6.86096612505838,-4.246285899490692
2.06037890625,-1.7920082968581874,0.12291942546221007,-0.09123590518351099,-102.67451226240088,7.042764299157546,-5.22743230707093
2.07035205078125,-1.7996845503742127,0.12445025115447754,-0.11446168183641833,-103.11432919134158,7.130474150494664,-6.558171285196004
2.080325927734375,-1.807156743571774,0.12495760262334467,-0.1408546107439888,-103.54245432526821,7.159543248390514,-8.07037472058862
2.090300048828125,-1.8115856604178617,0.12538821778422052,-0.16221110023017463,-103.79621256836343,7.184215679703047,-9.294011433362583
2.10027294921875,-1.8132109464005584,0.1243689596818957,-0.17836424770091547,-103.88933459567372,7.12581649220532,-10.219518609288453
2.1102470703125,-1.8123305098741496,0.12356866832281496,-0.19076932037043184,-103.83888929858134,7.0799631749492065,-10.930276917804827
2.120220947265625,-1.8092776557030472,0.12373615106861055,-0.19984119869380643,-103.66397363910826,7.089559229424556,-11.450057257990409
2.130195068359375,-1.8045260649003687,0.12432054167672903,-0.20614768263915406,-103.3917275401416,7.123042344856828,-11.81139217162584
2.14016796875,-1.798376545385052,0.12476427785035901,-0.21015033258814173,-103.03938602588062,7.14846655482311,-12.040727120571088
2.15014208984375,-1.7912902251118332,0.12492901774430577,-0.21261238405443234,-102.6333697819472,7.157905455463693,-12.181792278533536
2.1601162109375,-1.7839386169118183,0.12487636465927993,-0.2139899327807541,-102.21215365945257,7.154888655913368,-12.260720006625395
2.170089111328125,-1.7767590223601255,0.12451856717092852,-0.21509787681037032,-101.80079319302546,7.134388369910451,-12.32420052345912
2.18006298828125,-1.7700318159911181,0.12356053300024321,-0.21621236903448288,-101.41535266016781,7.079497055300867,-12.388056224200918
2.190037109375,-1.7641951434934502,0.12220745567383366,-0.21691108173031498,-101.08093595965136,7.001971435142755,-12.428089512764306
2.20001123046875,-1.7598609704528776,0.12059363699945515,-0.21779254465286446,-100.83260613674716,6.909506436201469,-12.478593618023659
2.20998388671875,-1.757303700284225,0.11889496642932734,-0.21931219809400201,-100.68608534900865,6.812179781750064,-12.565663346523372
2.2199580078125,-1.7563292720480657,0.11754603809856988,-0.22111359898141397,-100.63025472363834,6.734891881532034,-12.6688760145832
2.229931884765625,-1.7559033873877117,0.11697080519418142,-0.22233731851986635,-100.6058533300407,6.701933463873523,-12.738989979444217
2.2399052734375,-1.7548047712635708,0.11728685967633988,-0.22204807800618293,-100.54290726282241,6.720042051797396,-12.72241771874596
2.249879150390625,-1.7519933474171083,0.11829095461345444,-0.21962062623200648,-100.38182454199767,6.777572453924514,-12.583334977114108
2.259853271484375,-1.7470073523775103,0.11903734676288683,-0.21500352678775275,-100.09614806955554,6.820337573948687,-12.31879466536617
2.269826904296875,-1.739871171248133,0.11835618967275408,-0.20866950711663287,-99.68727500900133,6.781310147498669,-11.95588207085816
